video_id,creator_id,category,language,upload_date,duration_sec,has_hashtags,is_verified_creator
V00490,C0661,Comedy,Spanish,2025-01-09,30,0,0
V00491,C0127,Music,Portuguese,2025-01-11,60,1,0
V00492,C0331,Technology,English,2025-05-06,17,1,0
V00493,C0183,Travel,English,2025-03-12,81,1,0
V00494,C0523,Comedy,English,2025-02-25,79,1,1
V00495,C0337,Fashion,Hindi,2025-02-10,114,1,0
V00496,C0957,Gaming,English,2025-03-26,129,1,0
V00497,C0646,Education,Portuguese,2025-02-18,74,1,0
V00498,C0711,Fashion,Japanese,2025-03-06,17,1,0
V00499,C0556,News,English,2025-04-30,98,1,1
V00500,C0032,Music,Hindi,2025-06-06,52,0,0
V00501,C0564,Gaming,Spanish,2025-06-22,27,1,1
V00502,C0420,Education,Hindi,2025-05-28,94,1,0
V00503,C0019,Travel,Spanish,2025-03-29,56,0,0
V00504,C0763,Education,English,2025-01-09,117,1,0
V00505,C0008,Food,Spanish,2025-01-21,114,1,1
V00506,C0350,Sports,English,2025-05-24,121,1,0
V00507,C0596,Sports,English,2025-01-11,105,1,0
V00508,C0886,Comedy,Spanish,2025-06-29,17,1,0
V00509,C0806,Technology,Portuguese,2025-04-15,55,0,0
V00510,C0944,News,English,2025-02-04,83,1,0
V00511,C0353,Fashion,English,2025-01-31,145,1,0
V00512,C0795,Gaming,Hindi,2025-06-02,78,0,0
V00513,C0345,Food,Japanese,2025-01-06,20,0,0
V00514,C0955,Technology,Japanese,2025-04-05,45,1,0
V00515,C0274,Comedy,English,2025-04-10,56,1,0
V00516,C0355,Education,Japanese,2025-01-23,138,1,0
V00517,C0201,News,Hindi,2025-01-14,53,1,0
V00518,C0714,Music,Spanish,2025-06-23,87,1,0
V00519,C0478,Education,Spanish,2025-02-15,50,1,0
V00520,C0952,Comedy,Japanese,2025-05-21,179,1,0
V00521,C0168,Comedy,Japanese,2025-03-28,65,1,1
V00522,C0958,Music,English,2025-04-26,30,1,0
V00523,C0495,Technology,Hindi,2025-04-23,125,1,0
V00524,C0009,Music,Hindi,2025-03-05,170,1,0
V00525,C0679,Education,Spanish,2025-03-23,68,1,0
V00526,C0956,Music,English,2025-02-08,19,1,0
V00527,C0351,Fashion,English,2025-05-26,52,0,0
V00528,C0862,Food,Japanese,2025-05-12,162,1,0
V00529,C0549,Education,Hindi,2025-06-24,140,1,1
V00530,C0449,Music,Portuguese,2025-03-05,77,0,0
V00531,C0425,Technology,English,2025-02-14,65,1,1
V00532,C0171,Comedy,Spanish,2025-06-01,146,1,0
V00533,C0904,Travel,Hindi,2025-01-22,163,0,0
V00534,C0152,Travel,English,2025-03-05,79,1,0
V00535,C0177,Technology,Japanese,2025-02-14,32,0,0
V00536,C0036,News,Hindi,2025-01-20,53,0,0
V00537,C0589,Education,English,2025-02-16,175,1,1
V00538,C0503,Music,Hindi,2025-05-24,152,1,1
V00539,C0430,Fashion,English,2025-03-22,24,1,0
V00540,C0906,Sports,English,2025-06-18,15,1,0
V00541,C0700,Fashion,English,2025-02-08,27,1,0
V00542,C0456,Music,Spanish,2025-03-14,154,0,0
V00543,C0216,Food,Spanish,2025-06-23,171,1,1
V00544,C0076,Gaming,Hindi,2025-02-12,38,0,0
V00545,C0923,Music,Portuguese,2025-01-15,139,1,0
V00546,C0952,Music,Japanese,2025-04-02,85,1,0
V00547,C0149,Music,Hindi,2025-04-24,115,0,0
V00548,C0480,Sports,English,2025-04-05,115,0,0
V00549,C0382,Education,Spanish,2025-01-11,33,0,0
V00550,C0161,Comedy,Portuguese,2025-06-22,131,1,0
V00551,C0716,Education,English,2025-03-26,131,0,0
V00552,C0976,Sports,English,2025-01-29,20,1,1
V00553,C0236,Gaming,Portuguese,2025-02-11,28,1,0
V00554,C0695,Fashion,Spanish,2025-04-29,174,0,0
V00555,C0236,Food,English,2025-03-30,134,1,0
V00556,C0818,Travel,English,2025-02-04,58,1,0
V00557,C0124,Music,English,2025-03-17,102,1,0
V00558,C0032,Gaming,Japanese,2025-03-14,37,1,0
V00559,C0540,Music,Spanish,2025-01-27,79,1,0
V00560,C0097,Music,English,2025-03-30,10,1,0
V00561,C0533,Comedy,Hindi,2025-05-20,31,1,0
V00562,C0171,Comedy,Spanish,2025-02-07,97,0,0
V00563,C0524,Education,English,2025-05-03,106,1,0
V00564,C0330,Music,Spanish,2025-03-11,110,1,0
V00565,C0428,Sports,Portuguese,2025-02-22,22,1,0
V00566,C0239,Sports,Hindi,2025-02-09,98,1,0
V00567,C0037,Education,English,2025-03-07,147,0,0
V00568,C0964,Travel,Hindi,2025-01-25,148,1,0
V00569,C0540,Music,English,2025-01-07,87,1,0
V00570,C0855,Sports,English,2025-05-15,99,0,1
V00571,C0912,Comedy,English,2025-04-21,115,0,0
V00572,C0624,Food,English,2025-01-12,56,1,0
V00573,C0073,Music,Hindi,2025-02-24,26,1,0
V00574,C0135,Gaming,Spanish,2025-01-27,98,1,0
V00575,C0508,Gaming,English,2025-01-22,74,1,0
V00576,C0738,Fashion,Hindi,2025-06-15,115,0,0
V00577,C0883,Technology,Japanese,2025-04-01,53,1,0
V00578,C0263,Sports,Spanish,2025-03-31,145,1,0
V00579,C0884,Technology,English,2025-03-23,45,1,0
V00580,C0753,Gaming,Japanese,2025-02-03,28,1,0
V00581,C0764,Gaming,English,2025-05-28,122,1,0
V00582,C0321,News,English,2025-03-08,48,0,0
V00583,C0586,Music,English,2025-02-12,43,1,0
V00584,C0064,Fashion,English,2025-06-22,41,1,0
V00585,C0745,Music,Hindi,2025-02-27,34,1,0
V00586,C0208,Comedy,Hindi,2025-04-28,34,1,0
V00587,C0437,Fashion,Portuguese,2025-01-31,125,1,0
V00588,C0909,Music,English,2025-06-03,116,1,0
V00589,C0814,Music,Hindi,2025-06-04,152,0,0
V00590,C0147,Gaming,Hindi,2025-05-04,109,1,0
V00591,C0003,Food,Hindi,2025-04-29,40,0,0
V00592,C0498,Technology,English,2025-06-25,175,1,0
V00593,C0140,Education,Spanish,2025-02-02,24,1,0
V00594,C0260,News,English,2025-04-23,55,1,0
V00595,C0309,Sports,English,2025-04-18,109,1,0
V00596,C0526,Technology,Hindi,2025-06-16,34,1,0
V00597,C0375,Music,Hindi,2025-02-14,90,1,0
V00598,C0328,Sports,Japanese,2025-01-17,84,1,0
V00599,C0211,Music,Hindi,2025-03-21,105,0,1
V00600,C0431,Education,English,2025-06-16,70,0,0
V00601,C0638,Travel,Spanish,2025-04-12,120,1,0
V00602,C0300,Sports,Japanese,2025-04-05,123,0,1
V00603,C0137,Music,Spanish,2025-06-17,21,0,0
V00604,C0490,Gaming,Hindi,2025-02-12,36,0,0
V00605,C0620,Fashion,Hindi,2025-04-25,75,1,0
V00606,C0716,News,Hindi,2025-04-02,37,1,0
V00607,C0167,Education,Spanish,2025-06-12,129,1,0
V00608,C0992,Travel,English,2025-03-31,71,1,0
V00609,C0820,Fashion,English,2025-02-24,73,0,0
V00610,C0199,Sports,Hindi,2025-01-03,34,1,0
V00611,C0961,Gaming,Portuguese,2025-05-22,154,1,0
V00612,C0819,Comedy,English,2025-03-25,16,1,0
V00613,C0397,Comedy,Spanish,2025-05-23,163,0,0
V00614,C0113,Gaming,Hindi,2025-06-19,120,0,0
V00615,C0537,Comedy,English,2025-02-17,107,1,0
V00616,C0066,Education,Hindi,2025-02-18,114,1,0
V00617,C0505,Comedy,English,2025-03-05,51,0,0
V00618,C0830,Comedy,English,2025-03-26,45,1,0
V00619,C0792,Gaming,English,2025-04-23,176,0,0
V00620,C0413,Travel,Hindi,2025-02-13,37,0,0
V00621,C0852,Music,Hindi,2025-06-23,48,1,0
V00622,C0442,Education,English,2025-04-25,33,0,0
V00623,C0287,Comedy,English,2025-01-29,99,0,0
V00624,C0132,Comedy,English,2025-06-27,106,1,0
V00625,C0255,Education,English,2025-04-22,78,1,0
V00626,C0857,Education,Hindi,2025-06-24,103,1,0
V00627,C0623,Travel,English,2025-01-01,136,1,1
V00628,C0747,Comedy,English,2025-03-23,139,1,0
V00629,C0577,Food,English,2025-01-09,135,0,0
V00630,C0220,Sports,English,2025-01-08,78,1,0
V00631,C0083,Fashion,English,2025-04-02,110,1,1
V00632,C0750,Comedy,English,2025-05-23,48,1,0
V00633,C0675,Fashion,English,2025-05-30,155,0,0
V00634,C1000,Education,Spanish,2025-04-08,170,1,0
V00635,C0161,Sports,Portuguese,2025-01-07,88,0,0
V00636,C0677,Sports,Hindi,2025-03-24,64,1,0
V00637,C0137,Technology,English,2025-04-14,45,1,0
V00638,C0275,Music,English,2025-03-18,127,1,0
V00639,C0766,Sports,Spanish,2025-04-04,134,1,0
V00640,C0542,Travel,Spanish,2025-06-07,143,1,0
V00641,C0394,Music,Japanese,2025-06-04,68,1,1
V00642,C0412,Sports,Spanish,2025-05-16,49,1,0
V00643,C0147,Gaming,English,2025-06-09,61,0,0
V00644,C0421,Comedy,Hindi,2025-01-20,29,1,0
V00645,C0015,Sports,English,2025-03-29,119,1,0
V00646,C0853,Travel,Spanish,2025-04-07,62,1,0
V00647,C0699,Technology,English,2025-02-16,68,1,1
V00648,C0756,Technology,English,2025-01-17,49,0,0
V00649,C0011,News,Hindi,2025-04-19,80,0,0
V00650,C0944,Music,Portuguese,2025-05-27,106,0,0
V00651,C0975,Education,English,2025-01-03,76,0,0
V00652,C0869,Food,Spanish,2025-05-15,64,0,0
V00653,C0812,Comedy,Spanish,2025-05-23,106,1,0
V00654,C0423,Education,English,2025-03-20,105,1,0
V00655,C0326,Food,English,2025-02-12,15,1,0
V00656,C0280,Technology,English,2025-01-26,177,0,0
V00657,C0917,Comedy,English,2025-03-11,116,1,0
V00658,C0642,Music,Spanish,2025-02-27,56,1,0
V00659,C0123,Gaming,English,2025-02-16,80,0,1
V00660,C0290,Travel,English,2025-05-06,84,0,1
V00661,C0077,Travel,Portuguese,2025-01-18,22,1,0
V00662,C0142,Music,Spanish,2025-01-04,94,0,0
V00663,C0898,Gaming,English,2025-04-04,106,1,0
V00664,C0285,Fashion,Spanish,2025-05-10,34,0,0
V00665,C0674,Comedy,English,2025-03-01,20,1,0
V00666,C0399,Sports,Spanish,2025-02-01,152,1,0
V00667,C0628,Music,Japanese,2025-05-17,39,1,0
V00668,C0228,Technology,English,2025-03-31,128,0,0
V00669,C0093,Music,English,2025-06-16,140,1,0
V00670,C0695,Music,English,2025-04-21,131,0,0
V00671,C0579,Music,English,2025-05-26,164,1,1
V00672,C0054,Education,English,2025-04-24,143,0,0
V00673,C0326,Travel,English,2025-01-05,133,1,0
V00674,C0033,Gaming,Japanese,2025-03-30,162,1,0
V00675,C0722,Comedy,English,2025-04-01,177,1,0
V00676,C0973,Sports,Hindi,2025-05-30,83,1,0
V00677,C0425,Sports,English,2025-01-27,178,1,0
V00678,C0335,Sports,Spanish,2025-06-19,21,0,0
V00679,C0004,Food,Hindi,2025-05-17,94,0,1
V00680,C0854,Comedy,English,2025-03-20,43,1,0
V00681,C0159,Technology,Portuguese,2025-02-05,95,1,0
V00682,C0738,Music,Japanese,2025-06-03,124,1,1
V00683,C0280,Comedy,English,2025-06-19,101,1,0
V00684,C0484,Sports,Spanish,2025-03-13,139,0,1
V00685,C0972,Fashion,English,2025-05-02,74,0,0
V00686,C0160,Sports,English,2025-04-01,37,0,0
V00687,C0982,Sports,English,2025-05-17,108,1,1
V00688,C0207,Education,Portuguese,2025-05-03,153,1,0
V00689,C0214,Comedy,English,2025-01-01,146,1,0
V00690,C0434,Education,English,2025-06-17,91,1,0
V00691,C0352,Travel,Japanese,2025-05-02,172,0,0
V00692,C0842,Technology,English,2025-01-14,115,1,0
V00693,C0501,Comedy,English,2025-03-16,115,1,0
V00694,C0291,Fashion,English,2025-06-23,47,1,1
V00695,C0954,Fashion,English,2025-05-15,33,1,0
V00696,C0610,News,English,2025-03-06,73,1,0
V00697,C0803,Fashion,Hindi,2025-04-14,33,1,1
V00698,C0812,Comedy,Japanese,2025-01-07,11,1,0
V00699,C0651,Technology,Spanish,2025-02-27,41,0,0
V00700,C0635,Sports,Hindi,2025-03-24,141,0,1
V00701,C0711,Travel,Hindi,2025-05-27,93,1,1
V00702,C0371,Technology,English,2025-02-22,45,0,0
V00703,C0701,Music,English,2025-05-16,114,0,0
V00704,C0065,Travel,Portuguese,2025-04-29,126,1,0
V00705,C0850,Food,Japanese,2025-04-16,11,1,0
V00706,C0744,Gaming,Portuguese,2025-04-22,160,1,0
V00707,C0063,Sports,English,2025-06-04,65,0,0
V00708,C0887,Technology,Spanish,2025-02-10,44,0,0
V00709,C0100,Comedy,English,2025-06-02,73,1,0
V00710,C0035,Music,English,2025-05-13,51,1,0
V00711,C0492,Sports,Hindi,2025-01-16,117,1,0
V00712,C0878,Education,English,2025-05-01,85,1,0
V00713,C0638,Food,English,2025-06-21,130,1,0
V00714,C0629,Travel,Hindi,2025-03-07,55,1,0
V00715,C0347,Sports,English,2025-05-23,171,1,0
V00716,C0265,Music,English,2025-01-11,156,1,0
V00717,C0079,Food,English,2025-04-10,177,1,0
V00718,C0505,News,English,2025-06-26,146,1,0
V00719,C0956,Food,English,2025-05-12,161,0,0
V00720,C0500,Music,English,2025-03-12,119,1,0
V00721,C0981,Sports,Hindi,2025-06-22,57,1,0
V00722,C0385,News,Spanish,2025-01-11,69,1,0
V00723,C0995,Comedy,English,2025-01-22,101,1,0
V00724,C0666,Sports,Japanese,2025-03-16,120,0,0
V00725,C0723,Music,Japanese,2025-03-12,98,1,0
V00726,C0414,Gaming,English,2025-04-01,80,1,0
V00727,C0893,Gaming,Hindi,2025-05-01,96,1,0
V00728,C0864,Music,Hindi,2025-01-08,19,1,0
V00729,C0152,Fashion,English,2025-03-12,28,1,0
V00730,C0377,Sports,English,2025-03-13,135,1,0
V00731,C0813,Music,English,2025-02-04,26,1,0
V00732,C0785,Food,Portuguese,2025-05-06,170,1,0
V00733,C0616,Fashion,English,2025-04-19,157,1,1
V00734,C0195,Fashion,Hindi,2025-05-17,103,1,1
V00735,C0817,Music,Portuguese,2025-01-14,147,1,0
V00736,C0961,Travel,English,2025-04-19,162,1,0
V00737,C0010,Food,Hindi,2025-05-18,101,1,0
V00738,C0321,Music,Japanese,2025-05-31,135,1,0
V00739,C0160,Comedy,English,2025-02-09,140,0,1
V00740,C0030,News,English,2025-01-27,26,0,0
V00741,C0308,Music,Spanish,2025-03-07,148,0,0
V00742,C0862,Music,English,2025-02-16,132,0,0
V00743,C0261,Education,English,2025-04-15,103,1,0
V00744,C0140,Education,Japanese,2025-01-23,56,0,1
V00745,C0310,Music,Spanish,2025-05-07,85,1,0
V00746,C0623,Technology,Spanish,2025-04-03,140,0,0
V00747,C0653,Education,English,2025-05-24,59,1,0
V00748,C0783,Gaming,English,2025-05-27,170,1,0
V00749,C0879,Music,English,2025-04-23,17,0,0
V00750,C0931,Music,English,2025-06-19,124,1,0
V00751,C0078,News,Spanish,2025-05-17,146,0,0
V00752,C0908,Fashion,Hindi,2025-02-10,82,1,1
V00753,C0062,Music,Spanish,2025-05-27,73,1,0
V00754,C0687,Music,English,2025-05-25,116,1,0
V00755,C0227,Music,English,2025-05-28,172,1,0
V00756,C0688,Sports,English,2025-02-13,66,1,0
V00757,C0312,Education,Spanish,2025-03-04,169,1,0
V00758,C0921,Music,Portuguese,2025-03-10,61,0,0
V00759,C0304,Travel,English,2025-06-24,115,0,1
V00760,C0295,Gaming,English,2025-02-21,98,1,0
V00761,C0294,Travel,English,2025-04-08,109,1,0
V00762,C0516,News,Portuguese,2025-05-13,99,1,0
V00763,C0586,Gaming,Spanish,2025-03-24,172,1,0
V00764,C0064,Music,English,2025-02-23,127,1,0
V00765,C0763,Gaming,English,2025-01-11,152,1,0
V00766,C0778,Travel,English,2025-01-13,27,1,1
V00767,C0546,Technology,English,2025-03-14,30,0,0
V00768,C0856,Travel,English,2025-03-09,175,0,0
V00769,C0366,News,Spanish,2025-03-29,157,1,0
V00770,C0103,Food,English,2025-04-05,173,1,0
V00771,C0835,Music,Japanese,2025-04-08,46,1,0
V00772,C0145,Food,English,2025-04-13,24,0,0
V00773,C0874,Travel,Hindi,2025-06-11,150,1,0
V00774,C0078,Fashion,English,2025-01-24,143,1,0
V00775,C0252,Fashion,Portuguese,2025-04-02,23,1,0
V00776,C0419,Sports,Hindi,2025-05-18,177,1,0
V00777,C0638,Music,Japanese,2025-04-14,49,1,0
V00778,C0790,Music,Hindi,2025-05-12,63,1,0
V00779,C0587,Sports,Hindi,2025-06-10,89,1,0
V00780,C0955,Fashion,Japanese,2025-04-14,46,1,0
V00781,C0571,Education,English,2025-06-24,64,1,0
V00782,C0090,Sports,Spanish,2025-02-26,168,1,0
V00783,C0922,Education,English,2025-03-29,42,1,0
V00784,C0133,Comedy,Hindi,2025-05-01,113,1,0
V00785,C0914,Fashion,English,2025-03-13,18,1,1
V00786,C0792,Comedy,Portuguese,2025-06-05,82,1,0
V00787,C0930,Education,English,2025-05-11,47,1,0
V00788,C0525,Music,Hindi,2025-05-15,26,1,0
V00789,C0518,Education,Portuguese,2025-06-07,133,1,1
V00790,C0360,Music,English,2025-06-21,132,0,0
V00791,C0467,Fashion,Spanish,2025-01-13,133,0,0
V00792,C0453,Gaming,English,2025-02-06,131,0,0
V00793,C0041,Music,English,2025-06-23,41,0,0
V00794,C0591,Gaming,Spanish,2025-06-21,104,0,1
V00795,C0198,News,Hindi,2025-03-30,47,0,0
V00796,C0631,Music,Portuguese,2025-01-17,128,0,0
V00797,C0226,Music,English,2025-01-16,106,1,0
V00798,C0238,Sports,English,2025-03-17,79,1,0
V00799,C0502,Education,Hindi,2025-06-24,96,1,0
V00800,C0125,Education,English,2025-02-04,141,0,1
V00801,C0595,Technology,Japanese,2025-02-25,144,0,0
V00802,C0601,Travel,English,2025-01-15,122,1,0
V00803,C0742,Education,Portuguese,2025-01-22,131,0,0
V00804,C0364,News,Portuguese,2025-02-01,68,1,1
V00805,C0187,Travel,Japanese,2025-02-23,92,1,0
V00806,C0923,Comedy,Portuguese,2025-01-22,23,1,0
V00807,C0478,News,Japanese,2025-05-16,131,0,1
V00808,C0179,Education,Hindi,2025-01-29,24,0,0
V00809,C0256,Comedy,Spanish,2025-04-07,174,1,0
V00810,C0792,Music,English,2025-01-30,20,1,0
V00811,C0129,Education,English,2025-06-19,119,1,0
V00812,C0983,Gaming,English,2025-02-09,138,1,0
V00813,C0241,Music,English,2025-04-12,150,1,0
V00814,C0450,Travel,English,2025-05-02,120,0,1
V00815,C0605,Music,Japanese,2025-01-05,26,1,0
V00816,C0014,Food,English,2025-02-26,169,1,0
V00817,C0867,News,English,2025-03-22,41,0,0
V00818,C0579,Sports,Japanese,2025-05-13,13,1,0
V00819,C0828,Gaming,English,2025-04-16,62,1,0
V00820,C0399,Technology,English,2025-01-26,126,1,0
V00821,C0176,Education,Portuguese,2025-04-03,75,1,0
V00822,C0334,Technology,English,2025-03-09,141,0,0
V00823,C0134,Music,Hindi,2025-03-23,114,0,0
V00824,C0301,Gaming,English,2025-03-28,174,1,0
V00825,C0823,Sports,Portuguese,2025-05-24,70,1,0
V00826,C0862,Fashion,English,2025-05-06,112,1,0
V00827,C0036,Music,English,2025-01-05,88,1,0
V00828,C0757,Food,Spanish,2025-02-26,40,0,0
V00829,C0997,Comedy,English,2025-02-06,86,1,0
V00830,C0614,Comedy,English,2025-01-13,99,1,0
V00831,C0021,News,Japanese,2025-01-05,175,0,1
V00832,C0567,Music,Spanish,2025-06-19,178,1,0
V00833,C0744,Comedy,Japanese,2025-06-05,23,1,0
V00834,C0240,Gaming,English,2025-02-15,174,1,0
V00835,C0745,Gaming,Spanish,2025-06-12,113,1,0
V00836,C0362,Food,Hindi,2025-04-11,147,1,0
V00837,C0712,Music,English,2025-05-06,40,1,0
V00838,C0846,Music,Hindi,2025-03-07,166,1,0
V00839,C0691,Sports,English,2025-03-21,30,0,0
V00840,C0023,Technology,Spanish,2025-04-23,99,1,1
V00841,C0522,Technology,Portuguese,2025-03-08,24,1,0
V00842,C0074,Education,Hindi,2025-05-08,35,1,0
V00843,C0526,Gaming,English,2025-05-06,66,1,0
V00844,C0141,Food,Spanish,2025-06-02,62,1,1
V00845,C0489,Food,Hindi,2025-03-05,109,1,0
V00846,C0281,News,Hindi,2025-04-05,102,1,0
V00847,C0852,Comedy,English,2025-04-26,27,1,0
V00848,C0419,Music,English,2025-05-10,45,1,0
V00849,C0929,Comedy,Spanish,2025-05-16,41,0,0
V00850,C0048,Travel,English,2025-04-13,82,1,0
V00851,C0191,Comedy,Spanish,2025-06-13,75,0,0
V00852,C0806,Music,English,2025-04-17,106,1,0
V00853,C0834,Sports,English,2025-03-28,128,1,0
V00854,C0764,Education,Hindi,2025-03-30,142,0,0
V00855,C0188,Gaming,English,2025-03-01,72,0,0
V00856,C0451,Technology,Hindi,2025-04-21,155,0,0
V00857,C0306,News,English,2025-01-26,26,1,0
V00858,C0830,Food,Hindi,2025-06-24,33,1,0
V00859,C0384,News,Japanese,2025-06-03,44,1,0
V00860,C0256,Fashion,Portuguese,2025-03-01,139,1,0
V00861,C0778,Comedy,English,2025-02-03,152,1,1
V00862,C0789,News,Portuguese,2025-06-03,36,0,0
V00863,C0887,Comedy,English,2025-02-20,41,1,0
V00864,C0655,Comedy,Spanish,2025-02-14,22,0,0
V00865,C0586,Travel,English,2025-04-05,78,0,0
V00866,C0609,Education,Hindi,2025-03-14,59,1,0
V00867,C0108,Education,English,2025-02-25,162,0,0
V00868,C0312,Gaming,English,2025-05-30,123,1,1
V00869,C0350,Education,Japanese,2025-06-14,134,1,0
V00870,C0328,Sports,English,2025-01-10,157,1,0
V00871,C0157,Music,English,2025-01-29,110,1,0
V00872,C0830,Gaming,Hindi,2025-03-10,93,0,0
V00873,C0431,Comedy,Hindi,2025-02-25,175,1,0
V00874,C0258,Music,Hindi,2025-03-30,120,1,0
V00875,C0525,Comedy,English,2025-02-02,98,1,0
V00876,C0213,Gaming,English,2025-05-01,178,1,0
V00877,C0456,Music,English,2025-06-29,170,1,0
V00878,C0101,Sports,English,2025-02-01,152,0,0
V00879,C0600,Gaming,Japanese,2025-05-19,112,0,0
V00880,C0240,Gaming,English,2025-04-14,109,1,0
V00881,C0860,Education,Japanese,2025-02-25,140,1,0
V00882,C0257,Comedy,English,2025-02-05,84,1,0
V00883,C0933,News,Spanish,2025-02-04,100,1,0
V00884,C0283,Sports,Japanese,2025-06-12,142,0,0
V00885,C0473,Sports,Hindi,2025-05-18,162,1,1
V00886,C0338,Travel,Spanish,2025-05-15,48,0,0
V00887,C0678,Gaming,English,2025-06-25,104,1,0
V00888,C0668,Technology,English,2025-05-10,22,0,0
V00889,C0425,Travel,Portuguese,2025-06-04,162,1,0
V00890,C0280,Music,Japanese,2025-01-30,72,0,0
V00891,C0105,Gaming,Hindi,2025-02-01,125,1,0
V00892,C0804,Gaming,Japanese,2025-02-16,74,0,0
V00893,C0380,Music,English,2025-01-23,167,1,0
V00894,C0743,Comedy,English,2025-01-08,108,1,1
V00895,C0990,Sports,Portuguese,2025-03-03,48,1,0
V00896,C0911,Music,Japanese,2025-04-22,155,1,0
V00897,C0440,Education,English,2025-01-25,126,1,0
V00898,C0606,Music,Portuguese,2025-03-27,44,1,0
V00899,C0827,Sports,Spanish,2025-02-20,123,0,0
V00900,C0418,Fashion,Hindi,2025-03-13,38,1,0
V00901,C0008,Comedy,English,2025-02-05,92,1,0
V00902,C0250,Comedy,Spanish,2025-02-09,15,1,0
V00903,C0204,Gaming,Hindi,2025-04-20,145,1,0
V00904,C0461,Technology,Hindi,2025-05-18,102,1,0
V00905,C0361,Gaming,Portuguese,2025-01-07,83,1,0
V00906,C0257,Gaming,Japanese,2025-05-10,73,1,0
V00907,C0013,Comedy,Hindi,2025-03-03,19,1,0
V00908,C0963,Comedy,Portuguese,2025-03-08,41,1,0
V00909,C0602,Technology,Hindi,2025-01-29,159,1,0
V00910,C0746,Sports,English,2025-03-14,80,1,0
V00911,C0512,Food,English,2025-03-29,153,1,0
V00912,C0777,Education,Spanish,2025-04-15,104,1,0
V00913,C0802,Comedy,Portuguese,2025-02-01,33,1,0
V00914,C0561,Food,English,2025-04-14,69,0,0
V00915,C0581,Fashion,English,2025-02-28,116,0,0
V00916,C0253,Music,English,2025-01-24,103,0,0
V00917,C0581,Travel,Spanish,2025-06-28,72,0,0
V00918,C0631,Gaming,English,2025-01-05,60,1,0
V00919,C0499,Music,Spanish,2025-03-20,93,0,1
V00920,C0853,Fashion,English,2025-04-07,171,0,0
V00921,C0544,Gaming,English,2025-05-30,138,1,0
V00922,C0550,Comedy,Japanese,2025-01-29,95,1,0
V00923,C0500,Music,English,2025-03-30,56,1,1
V00924,C0426,Music,English,2025-03-04,19,1,0
V00925,C0062,Music,English,2025-01-31,170,1,0
V00926,C0685,Gaming,Japanese,2025-01-01,37,1,0
V00927,C0926,Gaming,English,2025-05-24,64,1,0
V00928,C0501,Travel,Hindi,2025-04-17,71,1,0
V00929,C0799,Education,English,2025-04-09,72,0,0
V00930,C0465,Sports,English,2025-03-06,79,1,0
V00931,C0101,Travel,Hindi,2025-05-06,129,1,0
V00932,C0594,Fashion,Spanish,2025-05-17,65,1,0
V00933,C0750,Music,Spanish,2025-02-27,68,0,0
V00934,C0887,Music,English,2025-04-03,134,1,1
V00935,C0578,Comedy,English,2025-06-23,44,1,0
V00936,C0715,Education,English,2025-02-26,174,0,1
V00937,C0415,Education,English,2025-05-27,130,1,0
V00938,C0082,Food,Hindi,2025-04-22,136,1,0
V00939,C0947,Sports,English,2025-05-10,139,0,0
V00940,C0359,Food,English,2025-01-29,109,1,0
V00941,C0677,Comedy,English,2025-06-05,99,1,0
V00942,C0010,Sports,English,2025-04-20,83,1,0
V00943,C0656,Technology,Japanese,2025-05-22,20,1,1
V00944,C0052,Education,Hindi,2025-06-26,69,1,0
V00945,C0074,Fashion,Hindi,2025-06-29,16,0,0
V00946,C0173,Sports,Portuguese,2025-03-27,179,0,0
V00947,C0750,Music,English,2025-03-07,91,0,0
V00948,C0081,Education,Hindi,2025-05-14,17,1,0
V00949,C0493,Comedy,English,2025-01-22,45,1,0
V00950,C0880,Food,Spanish,2025-05-23,115,1,0
V00951,C0541,News,English,2025-04-04,129,1,0
V00952,C0198,Travel,Hindi,2025-06-24,58,1,0
V00953,C0505,Education,English,2025-01-08,101,1,0
V00954,C0329,Comedy,English,2025-01-28,174,1,0
V00955,C0183,Comedy,English,2025-05-12,61,0,0
V00956,C0646,Sports,Hindi,2025-04-17,111,1,0
V00957,C0304,Comedy,English,2025-01-23,159,1,0
V00958,C0311,Music,Portuguese,2025-03-01,53,1,0
V00959,C0637,Comedy,English,2025-01-05,129,1,0
V00960,C0960,Comedy,English,2025-03-19,70,1,0
V00961,C0888,Comedy,English,2025-04-30,113,0,0
