user_id,signup_date,country,device,age_group,gender,acquisition_source,premium_user
U00457,2025-05-11,USA,Android,18-24,Female,Organic,0
U00458,2025-05-20,India,iOS,18-24,Female,Ads,0
U00459,2025-03-03,USA,Android,18-24,Male,Ads,0
U00460,2025-02-16,Japan,Android,35-44,Female,Ads,1
U00461,2025-02-21,Canada,Android,25-34,Male,Referral,0
U00462,2025-03-18,USA,iOS,45-54,Female,Ads,0
U00463,2025-01-26,Japan,Android,18-24,Male,Ads,1
U00464,2025-05-11,Canada,Android,55+,Male,Organic,0
U00465,2025-05-06,Germany,iOS,35-44,Male,Organic,1
U00466,2025-02-28,USA,iOS,25-34,Male,Organic,0
U00467,2025-03-30,India,Android,55+,Male,Organic,0
U00468,2025-03-03,USA,Android,35-44,Female,Ads,1
U00469,2025-05-26,Germany,Android,18-24,Male,Organic,0
U00470,2025-01-15,UK,Android,55+,Male,Organic,0
U00471,2025-01-02,Australia,Android,25-34,Female,Organic,1
U00472,2025-03-30,Germany,Web,18-24,Female,Organic,0
U00473,2025-05-01,UK,Android,18-24,Female,Organic,1
U00474,2025-04-20,Brazil,Android,18-24,Female,Ads,0
U00475,2025-01-20,USA,Android,18-24,Female,Ads,0
U00476,2025-01-15,USA,iOS,18-24,Male,Organic,0
U00477,2025-04-15,Brazil,Android,25-34,Male,Organic,0
U00478,2025-02-11,Canada,Android,18-24,Male,Organic,0
U00479,2025-04-09,Canada,iOS,35-44,Female,Referral,0
U00480,2025-02-21,India,Android,25-34,Female,Organic,0
U00481,2025-01-26,USA,Android,18-24,Female,Ads,1
U00482,2025-03-09,Japan,Android,35-44,Other,Referral,1
U00483,2025-06-21,UK,Android,35-44,Female,Organic,0
U00484,2025-01-14,USA,iOS,35-44,Male,Ads,0
U00485,2025-06-20,USA,Android,35-44,Female,Referral,1
U00486,2025-02-17,Australia,iOS,25-34,Female,Organic,0
U00487,2025-03-13,Brazil,Android,18-24,Female,Organic,0
U00488,2025-02-25,USA,Android,18-24,Female,Organic,1
U00489,2025-01-31,Australia,iOS,45-54,Male,Organic,0
U00490,2025-03-27,Brazil,iOS,45-54,Female,Referral,0
U00491,2025-06-11,Brazil,Android,18-24,Male,Organic,0
U00492,2025-04-16,Brazil,iOS,55+,Female,Organic,0
U00493,2025-05-17,UK,iOS,35-44,Male,Organic,0
U00494,2025-02-28,India,iOS,18-24,Female,Referral,0
U00495,2025-04-29,India,Web,55+,Male,Ads,0
U00496,2025-06-06,Japan,Android,25-34,Female,Organic,0
U00497,2025-05-07,USA,Web,18-24,Female,Organic,0
U00498,2025-04-13,UK,iOS,25-34,Male,Organic,1
U00499,2025-01-02,USA,Android,18-24,Male,Ads,0
U00500,2025-05-10,Brazil,Android,25-34,Female,Organic,0
U00501,2025-06-08,Brazil,iOS,35-44,Male,Organic,0
U00502,2025-04-18,USA,Android,55+,Male,Organic,0
U00503,2025-02-28,Australia,Android,45-54,Male,Organic,0
U00504,2025-05-09,India,Android,45-54,Male,Referral,0
U00505,2025-01-21,USA,Android,18-24,Female,Ads,0
U00506,2025-06-20,USA,Android,18-24,Male,Organic,0
U00507,2025-01-27,USA,Android,25-34,Male,Ads,0
U00508,2025-02-21,USA,Android,18-24,Male,Organic,0
U00509,2025-01-23,India,Android,25-34,Female,Organic,0
U00510,2025-06-22,USA,iOS,25-34,Male,Organic,0
U00511,2025-01-21,USA,Android,18-24,Female,Ads,1
U00512,2025-05-25,India,Android,55+,Female,Organic,0
U00513,2025-04-18,Germany,Android,25-34,Female,Organic,0
U00514,2025-01-31,India,Android,45-54,Female,Organic,0
U00515,2025-02-22,Germany,iOS,25-34,Male,Ads,0
U00516,2025-02-24,Japan,Web,35-44,Male,Organic,0
U00517,2025-04-28,India,Web,25-34,Female,Organic,0
U00518,2025-02-10,Brazil,Android,25-34,Male,Organic,0
U00519,2025-05-20,India,iOS,35-44,Female,Organic,0
U00520,2025-03-08,India,Android,25-34,Female,Referral,0
U00521,2025-02-09,Canada,Android,18-24,Female,Organic,0
U00522,2025-05-14,India,Android,25-34,Male,Organic,1
U00523,2025-05-04,UK,iOS,18-24,Female,Organic,0
U00524,2025-06-15,Australia,iOS,45-54,Male,Ads,0
U00525,2025-02-21,USA,Android,35-44,Male,Referral,1
U00526,2025-04-09,Japan,Android,35-44,Male,Organic,0
U00527,2025-04-05,USA,Android,35-44,Female,Ads,0
U00528,2025-02-18,Germany,Android,18-24,Male,Organic,1
U00529,2025-06-25,Brazil,iOS,18-24,Male,Ads,0
U00530,2025-06-26,USA,Android,45-54,Female,Organic,0
U00531,2025-06-14,Canada,iOS,18-24,Male,Organic,0
U00532,2025-01-10,USA,iOS,25-34,Male,Organic,0
U00533,2025-01-18,Australia,iOS,18-24,Male,Organic,0
U00534,2025-05-04,Japan,iOS,25-34,Female,Organic,0
U00535,2025-03-24,USA,iOS,35-44,Male,Referral,0
U00536,2025-06-11,UK,Android,18-24,Female,Organic,0
U00537,2025-02-23,UK,Android,25-34,Male,Organic,0
U00538,2025-01-09,UK,iOS,25-34,Male,Organic,0
U00539,2025-01-01,Germany,Android,25-34,Female,Organic,1
U00540,2025-03-06,USA,Web,25-34,Female,Organic,0
U00541,2025-05-30,Brazil,Android,18-24,Female,Referral,0
U00542,2025-01-26,Germany,iOS,35-44,Female,Ads,0
U00543,2025-05-04,Japan,Android,25-34,Male,Organic,0
U00544,2025-02-20,Canada,Android,35-44,Male,Organic,0
U00545,2025-02-01,Brazil,iOS,25-34,Female,Ads,0
U00546,2025-05-24,USA,Android,18-24,Male,Ads,0
U00547,2025-03-27,USA,iOS,18-24,Male,Organic,0
U00548,2025-04-18,India,iOS,18-24,Male,Organic,0
U00549,2025-05-18,India,iOS,25-34,Female,Organic,0
U00550,2025-03-25,Canada,iOS,25-34,Male,Organic,0
U00551,2025-04-19,USA,Android,25-34,Female,Referral,0
U00552,2025-01-02,India,iOS,35-44,Male,Ads,0
U00553,2025-01-22,UK,Android,18-24,Female,Organic,0
U00554,2025-01-15,India,iOS,18-24,Female,Ads,0
U00555,2025-06-21,Japan,Android,18-24,Male,Organic,1
U00556,2025-05-15,India,iOS,18-24,Female,Ads,0
U00557,2025-06-25,UK,Android,18-24,Male,Organic,0
U00558,2025-01-29,Germany,Android,18-24,Female,Organic,0
U00559,2025-04-16,Brazil,Web,18-24,Female,Organic,0
U00560,2025-01-07,Brazil,iOS,25-34,Male,Ads,1
U00561,2025-06-12,Australia,Android,18-24,Male,Ads,1
U00562,2025-03-13,Brazil,Android,25-34,Male,Referral,0
U00563,2025-04-24,UK,Android,35-44,Male,Organic,0
U00564,2025-04-18,India,Android,35-44,Female,Organic,0
U00565,2025-01-29,UK,Android,25-34,Male,Ads,1
U00566,2025-03-25,Australia,Android,18-24,Male,Organic,0
U00567,2025-01-25,USA,Android,18-24,Female,Organic,1
U00568,2025-01-09,India,Android,45-54,Male,Organic,0
U00569,2025-03-01,Brazil,iOS,35-44,Male,Organic,0
U00570,2025-03-12,Australia,Android,18-24,Male,Referral,0
U00571,2025-06-24,India,Android,18-24,Male,Organic,0
U00572,2025-06-04,India,iOS,18-24,Female,Organic,0
U00573,2025-06-17,UK,Android,25-34,Male,Ads,0
U00574,2025-01-08,USA,iOS,18-24,Male,Referral,0
U00575,2025-06-24,India,iOS,35-44,Female,Ads,1
U00576,2025-03-11,UK,Android,45-54,Male,Organic,0
U00577,2025-02-10,Germany,iOS,18-24,Male,Organic,1
U00578,2025-05-13,UK,iOS,55+,Male,Referral,1
U00579,2025-02-18,India,Android,18-24,Male,Ads,0
U00580,2025-05-10,Australia,Android,25-34,Female,Ads,0
U00581,2025-01-20,Canada,iOS,18-24,Female,Organic,0
U00582,2025-03-10,UK,Android,45-54,Female,Referral,1
U00583,2025-06-01,UK,Android,45-54,Female,Referral,1
U00584,2025-04-19,India,Android,55+,Male,Organic,0
U00585,2025-06-21,India,Android,25-34,Female,Organic,0
U00586,2025-06-19,India,Android,25-34,Female,Organic,0
U00587,2025-03-20,Canada,Android,18-24,Female,Ads,0
U00588,2025-05-01,Canada,Android,35-44,Female,Organic,1
U00589,2025-05-26,USA,Android,25-34,Female,Organic,0
U00590,2025-01-31,Australia,Android,35-44,Male,Organic,0
U00591,2025-06-29,Japan,Android,25-34,Female,Organic,0
U00592,2025-02-15,USA,iOS,35-44,Male,Ads,0
U00593,2025-06-17,Brazil,Android,25-34,Female,Ads,1
U00594,2025-02-01,India,iOS,45-54,Female,Ads,0
U00595,2025-06-05,UK,Web,18-24,Female,Organic,1
U00596,2025-06-07,Brazil,iOS,25-34,Female,Referral,0
U00597,2025-02-04,Canada,iOS,18-24,Male,Ads,0
U00598,2025-06-21,Canada,Android,55+,Female,Ads,0
U00599,2025-03-22,Japan,Web,25-34,Male,Organic,0
U00600,2025-01-05,Australia,Android,35-44,Female,Ads,0
U00601,2025-02-04,UK,Android,25-34,Male,Organic,0
U00602,2025-05-24,Japan,iOS,55+,Female,Ads,0
U00603,2025-06-29,USA,Android,25-34,Female,Ads,0
U00604,2025-03-06,Australia,iOS,18-24,Female,Ads,0
U00605,2025-06-01,USA,Android,35-44,Male,Ads,0
U00606,2025-03-21,USA,Android,45-54,Female,Organic,0
U00607,2025-06-05,USA,iOS,18-24,Female,Ads,0
U00608,2025-05-11,Australia,Android,18-24,Female,Ads,0
U00609,2025-06-17,UK,iOS,25-34,Female,Referral,0
U00610,2025-05-23,Canada,Android,18-24,Female,Ads,0
U00611,2025-06-07,Germany,iOS,35-44,Female,Ads,0
U00612,2025-02-18,UK,iOS,55+,Male,Organic,0
U00613,2025-02-21,USA,Android,25-34,Male,Organic,0
U00614,2025-01-31,USA,Android,18-24,Male,Ads,0
U00615,2025-06-02,USA,Android,18-24,Female,Ads,0
U00616,2025-05-17,India,Android,25-34,Female,Organic,0
U00617,2025-01-21,USA,Android,25-34,Male,Organic,1
U00618,2025-03-16,USA,Android,18-24,Male,Organic,0
U00619,2025-06-19,Canada,Web,35-44,Other,Organic,0
U00620,2025-01-08,India,iOS,25-34,Female,Referral,0
U00621,2025-06-16,India,iOS,45-54,Male,Organic,0
U00622,2025-04-02,Brazil,iOS,25-34,Female,Organic,1
U00623,2025-02-13,Brazil,Android,25-34,Female,Organic,0
U00624,2025-02-08,Canada,Android,18-24,Female,Ads,0
U00625,2025-06-08,India,Android,25-34,Female,Referral,0
U00626,2025-06-28,UK,iOS,35-44,Male,Organic,0
U00627,2025-03-31,USA,Android,35-44,Female,Organic,0
U00628,2025-03-09,USA,Android,25-34,Male,Organic,0
U00629,2025-03-01,Canada,iOS,25-34,Female,Organic,0
U00630,2025-06-09,USA,iOS,18-24,Female,Organic,1
U00631,2025-06-04,Australia,Android,25-34,Female,Organic,0
U00632,2025-06-19,USA,Android,35-44,Female,Referral,1
U00633,2025-02-14,UK,iOS,35-44,Female,Organic,0
U00634,2025-02-13,Canada,Android,18-24,Male,Organic,0
U00635,2025-01-05,Brazil,Android,35-44,Female,Organic,0
U00636,2025-05-09,UK,Android,18-24,Male,Ads,0
U00637,2025-02-07,USA,iOS,45-54,Female,Referral,0
U00638,2025-03-19,India,Android,18-24,Male,Organic,0
U00639,2025-03-05,India,Android,18-24,Female,Organic,0
U00640,2025-02-24,Brazil,Android,25-34,Female,Organic,0
U00641,2025-06-17,Canada,Android,18-24,Male,Organic,0
U00642,2025-01-14,USA,iOS,25-34,Female,Organic,0
U00643,2025-05-31,Brazil,Android,25-34,Male,Organic,0
U00644,2025-02-24,UK,iOS,45-54,Male,Organic,0
U00645,2025-03-10,Brazil,Android,18-24,Male,Organic,1
U00646,2025-05-05,Canada,Android,25-34,Female,Organic,0
U00647,2025-04-09,Japan,Android,35-44,Male,Organic,0
U00648,2025-03-19,Australia,Android,25-34,Female,Organic,0
U00649,2025-05-12,UK,iOS,35-44,Female,Organic,0
U00650,2025-06-13,India,Android,45-54,Female,Referral,0
U00651,2025-04-15,India,Android,18-24,Male,Organic,0
U00652,2025-03-06,USA,Android,45-54,Male,Organic,0
U00653,2025-01-06,USA,Web,18-24,Female,Organic,0
U00654,2025-01-23,Germany,Android,25-34,Male,Ads,0
U00655,2025-06-20,UK,iOS,25-34,Male,Referral,0
U00656,2025-02-20,India,iOS,25-34,Male,Ads,0
U00657,2025-02-04,USA,Android,18-24,Female,Organic,0
U00658,2025-04-23,India,iOS,18-24,Male,Ads,0
U00659,2025-02-21,India,Android,18-24,Male,Ads,1
U00660,2025-01-08,USA,Android,18-24,Female,Organic,0
U00661,2025-01-22,USA,Android,18-24,Female,Organic,0
U00662,2025-04-26,USA,iOS,35-44,Male,Organic,0
U00663,2025-03-26,Japan,iOS,18-24,Female,Ads,0
U00664,2025-03-09,Germany,Android,35-44,Male,Ads,0
U00665,2025-05-22,India,Android,18-24,Male,Organic,0
U00666,2025-06-02,Brazil,Android,25-34,Male,Organic,0
U00667,2025-03-02,UK,Android,35-44,Female,Organic,0
U00668,2025-03-26,USA,iOS,35-44,Female,Ads,0
U00669,2025-04-28,Canada,Android,18-24,Female,Organic,0
U00670,2025-04-10,Germany,Android,25-34,Female,Ads,0
U00671,2025-01-23,USA,Android,25-34,Male,Referral,0
U00672,2025-03-16,Brazil,Android,18-24,Female,Ads,0
U00673,2025-06-24,USA,Android,35-44,Female,Organic,0
U00674,2025-04-22,USA,iOS,18-24,Female,Organic,0
U00675,2025-02-06,USA,iOS,35-44,Male,Ads,0
U00676,2025-02-19,India,Android,18-24,Male,Organic,0
U00677,2025-01-09,Australia,iOS,35-44,Female,Organic,0
U00678,2025-05-18,USA,Android,25-34,Male,Organic,0
U00679,2025-03-26,Australia,Android,55+,Male,Organic,1
U00680,2025-01-01,Brazil,Android,18-24,Male,Organic,1
U00681,2025-04-11,India,Web,25-34,Female,Ads,0
U00682,2025-06-29,Brazil,iOS,25-34,Male,Organic,0
U00683,2025-06-06,Germany,Android,18-24,Female,Organic,0
U00684,2025-04-15,USA,Android,18-24,Male,Organic,0
U00685,2025-05-14,Germany,Android,25-34,Female,Organic,0
U00686,2025-05-20,USA,Android,18-24,Female,Referral,0
U00687,2025-05-25,Japan,Android,25-34,Male,Referral,0
U00688,2025-05-24,USA,Android,18-24,Male,Organic,0
U00689,2025-05-11,Germany,Web,45-54,Female,Organic,0
U00690,2025-02-08,Japan,Android,35-44,Female,Referral,0
U00691,2025-03-12,India,Android,18-24,Male,Organic,0
U00692,2025-03-25,Japan,iOS,18-24,Male,Referral,0
U00693,2025-01-14,USA,iOS,18-24,Male,Ads,0
U00694,2025-05-09,USA,iOS,25-34,Male,Referral,0
U00695,2025-06-28,Brazil,iOS,45-54,Female,Organic,0
U00696,2025-03-06,Brazil,Android,18-24,Male,Ads,0
U00697,2025-05-02,USA,iOS,35-44,Female,Ads,0
U00698,2025-03-02,Canada,Android,25-34,Female,Organic,0
U00699,2025-05-09,Brazil,iOS,25-34,Other,Referral,0
U00700,2025-06-14,USA,Android,18-24,Female,Organic,0
U00701,2025-01-25,Canada,Android,35-44,Male,Referral,0
U00702,2025-05-20,India,iOS,18-24,Male,Organic,0
U00703,2025-06-24,UK,Android,25-34,Male,Organic,0
U00704,2025-02-28,India,Android,18-24,Female,Organic,0
U00705,2025-04-09,USA,Android,18-24,Female,Organic,1
U00706,2025-03-02,USA,Android,25-34,Male,Organic,0
U00707,2025-05-10,USA,iOS,18-24,Female,Referral,0
U00708,2025-03-21,Canada,iOS,35-44,Male,Organic,0
U00709,2025-03-05,India,iOS,18-24,Female,Organic,0
U00710,2025-03-20,India,Android,25-34,Female,Referral,0
U00711,2025-05-16,USA,Android,45-54,Female,Organic,0
U00712,2025-02-27,UK,Android,35-44,Male,Ads,0
U00713,2025-04-18,Australia,iOS,25-34,Male,Ads,1
U00714,2025-01-25,USA,iOS,18-24,Female,Organic,0
U00715,2025-02-07,USA,Android,18-24,Male,Organic,0
U00716,2025-03-23,UK,Android,25-34,Female,Organic,0
U00717,2025-05-10,Japan,Android,18-24,Male,Ads,0
U00718,2025-03-15,Brazil,iOS,18-24,Male,Organic,1
U00719,2025-05-12,Brazil,Android,18-24,Male,Ads,1
U00720,2025-05-26,USA,Android,35-44,Female,Organic,0
U00721,2025-06-25,USA,iOS,18-24,Female,Organic,0
U00722,2025-02-03,Brazil,Android,25-34,Female,Organic,0
U00723,2025-04-30,India,Web,35-44,Male,Organic,0
U00724,2025-04-21,UK,Android,25-34,Female,Organic,0
U00725,2025-02-28,Canada,iOS,25-34,Male,Organic,0
U00726,2025-03-20,USA,iOS,45-54,Male,Organic,1
U00727,2025-04-17,Brazil,iOS,25-34,Male,Organic,0
U00728,2025-06-11,USA,Android,25-34,Male,Organic,0
U00729,2025-01-01,USA,iOS,25-34,Male,Organic,0
U00730,2025-03-01,USA,iOS,45-54,Female,Ads,0
U00731,2025-02-25,Australia,iOS,25-34,Female,Organic,0
U00732,2025-02-10,UK,iOS,18-24,Female,Organic,1
U00733,2025-03-25,USA,Android,18-24,Male,Organic,0
U00734,2025-06-02,Australia,Android,18-24,Female,Organic,0
U00735,2025-04-23,Germany,Web,25-34,Female,Organic,0
U00736,2025-04-28,Japan,Android,35-44,Male,Organic,0
U00737,2025-05-08,Germany,iOS,35-44,Male,Ads,0
U00738,2025-03-04,Germany,Android,35-44,Male,Organic,0
U00739,2025-04-01,Canada,Web,25-34,Female,Organic,0
U00740,2025-03-27,UK,Android,45-54,Female,Organic,0
U00741,2025-03-27,USA,iOS,45-54,Male,Organic,0
U00742,2025-05-12,India,Android,18-24,Male,Ads,1
U00743,2025-02-11,USA,iOS,25-34,Female,Organic,1
U00744,2025-04-10,USA,Android,25-34,Female,Referral,0
U00745,2025-04-02,USA,iOS,35-44,Female,Organic,0
U00746,2025-06-04,Japan,iOS,35-44,Female,Organic,0
U00747,2025-06-24,UK,Android,18-24,Female,Organic,0
U00748,2025-06-04,USA,iOS,18-24,Male,Organic,0
U00749,2025-05-23,USA,iOS,45-54,Female,Organic,0
U00750,2025-02-02,USA,Android,25-34,Male,Ads,0
U00751,2025-05-08,USA,Android,45-54,Female,Organic,0
U00752,2025-01-17,UK,Android,25-34,Female,Organic,0
U00753,2025-02-25,UK,Android,25-34,Male,Organic,1
U00754,2025-04-11,Germany,Android,45-54,Male,Organic,1
U00755,2025-05-09,Canada,iOS,35-44,Female,Ads,0
U00756,2025-05-03,India,iOS,18-24,Female,Organic,0
U00757,2025-05-01,Brazil,Android,35-44,Male,Organic,0
U00758,2025-03-07,India,Android,35-44,Female,Organic,1
U00759,2025-01-19,USA,Android,45-54,Female,Organic,0
U00760,2025-06-08,Canada,Android,25-34,Male,Ads,0
U00761,2025-05-26,Australia,Android,18-24,Female,Organic,0
U00762,2025-02-15,UK,iOS,18-24,Male,Organic,0
U00763,2025-05-11,USA,Web,25-34,Male,Organic,0
U00764,2025-03-02,India,Android,35-44,Male,Ads,0
U00765,2025-02-13,Canada,Android,35-44,Female,Organic,0
U00766,2025-06-06,India,Android,35-44,Other,Organic,0
U00767,2025-02-08,Japan,Android,18-24,Male,Referral,1
U00768,2025-01-29,Germany,iOS,18-24,Female,Organic,0
U00769,2025-01-05,USA,Android,25-34,Male,Organic,0
U00770,2025-01-09,USA,iOS,18-24,Male,Referral,0
U00771,2025-02-17,Australia,iOS,18-24,Female,Ads,0
U00772,2025-04-03,Brazil,Android,18-24,Female,Organic,1
U00773,2025-04-29,USA,iOS,18-24,Female,Organic,0
U00774,2025-06-15,Brazil,Android,35-44,Female,Organic,0
U00775,2025-05-30,India,Android,18-24,Female,Organic,0
U00776,2025-01-15,USA,Android,35-44,Male,Organic,0
U00777,2025-03-30,Canada,Android,18-24,Male,Organic,1
U00778,2025-03-22,Canada,Android,25-34,Male,Organic,0
U00779,2025-06-22,USA,Android,25-34,Male,Ads,0
U00780,2025-05-03,UK,iOS,18-24,Male,Ads,0
U00781,2025-04-22,Brazil,Android,35-44,Male,Organic,0
U00782,2025-02-07,Canada,Android,18-24,Other,Ads,0
U00783,2025-05-20,India,Android,18-24,Female,Organic,0
U00784,2025-05-16,Australia,iOS,18-24,Male,Referral,0
U00785,2025-03-16,Brazil,iOS,18-24,Female,Organic,0
U00786,2025-04-06,USA,Android,25-34,Male,Organic,0
U00787,2025-03-19,India,iOS,18-24,Female,Organic,0
U00788,2025-02-17,UK,Android,18-24,Male,Ads,0
U00789,2025-01-29,USA,iOS,18-24,Male,Organic,0
U00790,2025-05-08,UK,iOS,18-24,Female,Ads,0
U00791,2025-05-14,India,Web,18-24,Male,Referral,0
U00792,2025-01-02,USA,Android,25-34,Female,Organic,0
U00793,2025-06-23,Canada,Android,25-34,Male,Organic,0
U00794,2025-05-26,UK,Android,55+,Female,Ads,0
U00795,2025-06-17,Brazil,iOS,35-44,Male,Organic,0
U00796,2025-05-30,USA,iOS,35-44,Male,Organic,0
U00797,2025-06-21,UK,iOS,18-24,Male,Organic,0
U00798,2025-01-21,Brazil,Android,25-34,Male,Organic,0
U00799,2025-06-01,Germany,iOS,18-24,Female,Organic,1
U00800,2025-03-24,Japan,Web,18-24,Female,Referral,0
U00801,2025-02-12,Canada,iOS,18-24,Male,Referral,0
U00802,2025-02-04,Australia,iOS,25-34,Male,Organic,0
U00803,2025-06-06,Brazil,iOS,18-24,Female,Organic,0
U00804,2025-05-16,Australia,iOS,18-24,Female,Organic,0
U00805,2025-04-11,UK,Android,35-44,Male,Organic,0
U00806,2025-04-01,Australia,Android,45-54,Female,Organic,0
U00807,2025-01-10,USA,iOS,18-24,Male,Organic,0
U00808,2025-04-19,Japan,iOS,18-24,Female,Referral,0
U00809,2025-02-18,India,Android,25-34,Male,Organic,1
U00810,2025-06-28,Australia,Android,18-24,Female,Ads,0
U00811,2025-06-14,Canada,iOS,35-44,Female,Organic,0
U00812,2025-01-24,USA,Web,25-34,Male,Ads,0
U00813,2025-03-30,Canada,iOS,18-24,Male,Organic,0
U00814,2025-01-26,Germany,Android,25-34,Female,Organic,0
U00815,2025-06-05,USA,iOS,25-34,Female,Organic,0
U00816,2025-04-01,Brazil,iOS,18-24,Male,Organic,0
U00817,2025-05-10,Canada,iOS,18-24,Male,Organic,0
U00818,2025-04-14,Brazil,iOS,35-44,Male,Organic,0
U00819,2025-04-19,India,Android,25-34,Female,Organic,0
U00820,2025-04-26,India,Android,35-44,Female,Organic,0
U00821,2025-03-03,USA,iOS,18-24,Female,Organic,0
U00822,2025-05-27,Australia,Android,25-34,Male,Organic,0
U00823,2025-06-23,UK,Android,25-34,Female,Organic,1
U00824,2025-03-27,Brazil,Android,25-34,Male,Organic,1
U00825,2025-04-29,UK,Android,25-34,Female,Organic,0
U00826,2025-06-08,USA,Android,35-44,Male,Referral,0
U00827,2025-05-20,Germany,Android,45-54,Male,Organic,0
U00828,2025-06-23,UK,iOS,35-44,Female,Ads,0
U00829,2025-04-09,India,Android,45-54,Male,Organic,0
U00830,2025-03-24,India,Android,25-34,Female,Organic,1
U00831,2025-06-11,UK,Android,25-34,Female,Ads,0
U00832,2025-06-26,USA,iOS,25-34,Other,Organic,0
U00833,2025-04-17,Brazil,Web,18-24,Female,Organic,0
U00834,2025-03-28,Japan,Android,18-24,Female,Organic,0
U00835,2025-06-24,India,Android,25-34,Female,Referral,1
U00836,2025-01-31,USA,iOS,18-24,Female,Ads,0
U00837,2025-05-25,India,Android,25-34,Female,Organic,0
U00838,2025-06-17,USA,iOS,18-24,Female,Organic,1
U00839,2025-04-03,UK,Android,35-44,Female,Organic,0
U00840,2025-03-29,India,Android,35-44,Female,Ads,0
U00841,2025-02-20,India,iOS,45-54,Female,Organic,0
U00842,2025-05-26,India,iOS,45-54,Male,Ads,0
U00843,2025-02-18,Canada,Android,35-44,Female,Referral,0
U00844,2025-06-13,Japan,Android,18-24,Other,Ads,0
U00845,2025-05-04,Canada,Android,25-34,Female,Ads,0
U00846,2025-02-23,India,Android,25-34,Female,Organic,0
U00847,2025-05-29,Japan,Android,18-24,Male,Ads,0
U00848,2025-06-01,Brazil,Android,18-24,Male,Organic,0
U00849,2025-04-12,Brazil,iOS,25-34,Female,Organic,0
U00850,2025-04-05,Germany,iOS,35-44,Male,Ads,0
U00851,2025-05-02,Australia,Android,18-24,Female,Ads,0
U00852,2025-02-16,USA,Android,18-24,Female,Ads,0
U00853,2025-02-23,Canada,Android,45-54,Male,Organic,0
U00854,2025-03-27,India,Android,18-24,Male,Organic,1
U00855,2025-01-16,UK,Android,18-24,Male,Organic,1
U00856,2025-05-19,Australia,Android,18-24,Male,Ads,0
U00857,2025-02-25,India,Android,25-34,Female,Organic,1
U00858,2025-02-15,India,Android,25-34,Female,Ads,0
U00859,2025-02-22,UK,Android,35-44,Female,Ads,0
U00860,2025-03-07,Japan,iOS,25-34,Male,Ads,0
U00861,2025-03-04,India,Android,35-44,Female,Organic,0
U00862,2025-06-23,USA,iOS,25-34,Female,Organic,0
U00863,2025-04-15,UK,iOS,45-54,Male,Organic,0
U00864,2025-01-16,India,Android,18-24,Female,Ads,1
U00865,2025-01-27,USA,iOS,35-44,Male,Ads,0
U00866,2025-01-30,Canada,Android,25-34,Female,Organic,0
U00867,2025-02-14,India,Android,35-44,Female,Ads,0
U00868,2025-03-16,Germany,Android,18-24,Female,Organic,0
U00869,2025-05-15,Canada,Android,25-34,Male,Organic,0
U00870,2025-01-30,USA,Web,18-24,Male,Ads,0
U00871,2025-05-18,India,Android,35-44,Male,Ads,0
U00872,2025-02-11,Brazil,iOS,18-24,Male,Organic,0
U00873,2025-01-13,India,Android,18-24,Female,Organic,0
U00874,2025-03-22,Brazil,Android,45-54,Male,Referral,0
U00875,2025-03-21,USA,Android,55+,Male,Organic,0
U00876,2025-03-06,India,Android,18-24,Female,Ads,0
